,id,name,address,coor,city,phone,website,email,description,charity_number,company_number,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
101,59446b1f-a0fd-425b-9949-d82a1c905f70,Shepton Mallet Wellbeing Hub - Mind in Somerset,"57C High Street,Shepton Mallet,BA4 5AQ","(51.188622949999996, -2.5476164500000005)",Shepton Mallet,01749233115,https://www.mindinsomerset.org.uk/our-services/adult-one-to-one-support/somerset-mental-wellbeing-service/,info@mindinsomerset.org.uk,"We work with local partners to support individuals to improve and maintain their mental wellbeing through access to community resources and opportunities. Wellbeing Navigators will work with you to identify, create and implement your own wellness recovery plan.   To enquire about the service please fill out the referral form here or ring Mindline on 01823 276892. Wellbeing Navigators are available across Somerset.   Registered in England 5148414. Charity No. 1109626.",,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
102,1ed1fc46-6ea5-6356-9c98-e16d83d7e175,Harrow Cove,"Carramea Centre,27 Northolt Road,South Harrow,HA2 0LH","(51.568593699999994, -0.34762350000000003)",Harrow,07407305206,https://www.hestia.org/faqs/harrow-cove-faq,bh.cove@hestia.org,"Harrow Cove is a safe, inviting, and inclusive space where residents of the borough can go if they are experiencing mental health crisis.  Free to attend. No appointment necessary, simply turn up.",294555,2020165,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00
103,5234432c-092e-4c69-a7ca-b75e6a7f1a6e,PACT (MH) UK,"Suffolk,IP13 9DD","(52.22093174999999, 1.3461449)",Woodbridge,07856038799,https://www.parentsandcarerstogether.co.uk/,parentsandcarerstogether@gmail.com,"PACT (Parents and Carers Together) began in 2013 when two local parents realised they shared concern for children/young people experiencing mental health issues in Suffolk. After meeting up regularly and offering support over coffee, PACT was established to help locate, support and maintain the ongoing wellbeing of other parents and carers in similar positions.  PACT believes that through offering a safe space to listen and support (with no judgement), providing training resources and welcoming a variety of guest speakers with appropriate knowledge and experience we will enable and empower parents to continue to support the wellbeing of our children and young people as well as ourselves.",,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
104,1755205e-6ea0-4e3e-b632-67daf0e42fd2,Somerset Big Tent,,"(None, None)",,01278722100,https://www.somersetbigtent.org.uk/,hello@somersetbigtent.org.uk,"Somerset Big Tent, facilitated by Young Somerset, is a partnership of Voluntary Sector organisations that provide a range of services including positive activities, therapeutic services and specialist support to increase children and young people’s wellbeing and mental health. The Somerset Big Tent is suitable for young people aged 5-25, living in Somerset. You can view services and find support here: www.somersetbigtent.org.uk",1070693,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
105,1ed4ad50-327e-68c4-911c-4d88bf5d84e3,Arc Counselling and Information,"Arc 35 reading road,,Wokingham,Rg411eg","(51.4146936, -0.841564)",Wokingham,01189776710,https://arcweb.org.uk/,office@arcweb.org.uk,We provide a free and confidential youth counselling and low cost adult counselling to residents of Wokingham borough. We are a BACP Accredited service.  Please email us or contact us through the form on our website.  **Please note we are open for face to face sessions but our office phone lines are not manned.**,1043347,,09:00 – 20:00,09:00 – 20:00,09:00 – 20:00,09:00 – 20:00,09:00 – 14:00,Closed,Closed
106,83f03795-63c4-4494-b9c6-1b57dffdff73,Bridgwater Wellbeing Hub - Mind in Somerset,"Town Hall, High Street,Bridgwater,TA6 3AS","(51.128004950000005, -3.0060046500000004)",Bridgwater,01278228269,https://www.mindinsomerset.org.uk/our-services/adult-one-to-one-support/somerset-mental-wellbeing-service/,info@mindinsomerset.org.uk,"We work with local partners to support individuals to improve and maintain their mental wellbeing through access to community resources and opportunities. Wellbeing Navigators will work with you to identify, create and implement your own wellness recovery plan.   To enquire about the service please fill out the referral form here or ring Mindline on 01823 276892. Wellbeing Navigators are available across Somerset.",1109626,5148414,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
107,1ed1fc7a-f1d7-677c-b10e-b165898c6774,Hillingdon Cove,"Haya House Community Centre,90A East Avenue,Hayes,UB3 2HR","(51.51018875, -0.41552149999999993)",Hayes,07827535271,https://www.hestia.org/hillingdon-cove-cafe,hillingdon.cove@hestia.org,"Hillingdon Cove is a drop-in service where residents of Hillingdon can go if they are experiencing a mental health crisis.  We can help you to create a safety plan using your strengths, skills, resilience and coping mechanisms to continue your journey towards recovery. Our aim is to support people to reduce their immediate anxiety, formulate individual plans to support their mental health and reduce the likelihood of requiring further assistance from other crisis services.  Our support includes:  A safe, welcoming space and a listening ear 1-to-1 support to help you to find the best path forward Support to develop your own plan for the next day as well as longer term plans which could involve contact with statutory services Support to find and access other services in your area that interest you Hot drink and a snack Important information: if you disclose any form of crime to a member of staff at the Cove, we have a duty of care to report it to the police as a third party.  How can I access the service?  Residents from Hillingdon aged 18+ can just turn up any time between 2pm – 10pm, with no appointment needed.  You can also be referred for an appointment by a CNWL clinical crisis response team.",294555,2020165,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00
108,1ed1fc37-848c-65ac-a2a3-557bdc4db5d8,Brent Cove,"Brent Hub Community Enterprise Centre,6 Hillside,London,NW10 8BN","(51.5413344, -0.2605732)",London,07469856963,https://www.hestia.org/brent-cove,bh.cove@hestia.org,"Brent Cove Drop-in Service is a service for residents of Brent can go if they are experiencing a mental health crisis.  We strive to be a safe, inviting, and inclusive space for individuals who are struggling to cope with their mental health and daily life. On meeting with service users we aim to support them to reduce their immediate anxiety and crisis.  We can help to create a safety plan using their strengths, skills, resilience and coping mechanisms to continue their journey towards recovery.",294555,2020165,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00,14:00 – 22:00
109,95e5408f-ae93-4bcd-ad91-9be2ebd5ac99,Heads2minds,"4 Godbolts Business Park,Coggeshall Road,Marks Tey,Essex,CO6 1HS","(51.87683680000001, 0.7512754500000001)",Colchester,,https://heads2minds.co.uk/,info@heads2minds.co.uk,"Heads2minds is a Mental health and wellbeing charity and we support ALL people with their overall health.   We offer holistic therapy including talking therapy, colour and creative art therapy, Pet assisted therapy, hypnotherapy, mindfulness and relaxation techniques, MHFA training. wellbeing coaching and workshops. We provide support for children's wellbeing, autism and ADHD.  Heads2minds also works with other charities to support people.",1192588,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
110,e162c89a-a972-451c-b59a-9b0bdb9317b5,Maytree,,"(None, None)",,02072637070,https://www.maytree.org.uk/,maytree@maytree.org.uk,"Maytree is a national registered charity. We provide a unique residential service for people in suicidal crisis so they can talk about their suicidal thoughts and behaviour.   We offer a free 4 night, 5 day one-off stay to adults over the age of 18 from across the UK. Our aim is to provide a safe, confidential, non-medical environment for our guests. Somewhere our guests can explore their thoughts and feelings, and feel heard with compassion and without judgement.  Information sourced from maytree.org.uk",1087668,,10:00 – 18:00,10:00 – 18:00,10:00 – 18:00,10:00 – 18:00,10:00 – 18:00,10:00 – 18:00,10:00 – 18:00
111,304337aa-f3d0-4342-b738-f5aebfbeecfe,Islington Crisis House,"32 Drayton Park,London,N5 1PB","(51.551550649999996, -0.1075919)",London,03330104600,https://www.lookahead.org.uk/our-services/services-we-provide/mental-health/,islington_crisis@lookahead.org.uk,"Islington Crisis House supports those with complex needs. Crisis and recovery services provide a valued community alternative to hospital admission for people in crisis as well as short-term transition from hospital to home. Highbury Grove Crisis Centre is a flagship service and is run by Look Ahead. The centre is delivered in partnership with Islington CCG, Islington Council and Camden & Islington NHS Foundation Trust to ensure the service is fully embedded on the integrated crisis pathway.  Who should use this service?  Islington Crisis House supports customers with complex needs including personality disorder, substance misuse and self-harm as well as supporting customers experiencing greater levels of crisis and presenting with higher levels of risk and distress preventing an acute admission or facilitating an earlier discharge. We can help with  Personality disorders Self-harm Drug abuse and addiction",,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
112,3f03e244-3f88-45d2-9419-cb84b6ea26b2,Waterview Personality Disorder Service,"Central and North West London NHS Foundation Trust,7A Woodfield Road,London,W9 2NW","(51.522574750000004, -0.198473)",London,02072669550,https://www.cnwl.nhs.uk/services/mental-health-services/adult-and-older-adult/waterview-personality-disorder-service,waterview.cnwl@nhs.net,"The Waterview Service is based in Westbourne Park. We help people who experience long-standing emotional and interpersonal difficulties associated with a diagnosis of personality disorder.  The Waterview provides a service for adults with a diagnosis of personality disorder, who live and are registered with a GP within the boroughs of Westminster or Kensington and Chelsea. The service is specifically for people with recent and significant self-harming behaviour (within the last 12 months) and chaotic and/or unstable relationships, especially those who have a recent history of using A&E or inpatient mental health services at times of crisis.  Information updated from website: https://www.cnwl.nhs.uk/services/mental-health-services/adult-and-older-adult/waterview-personality-disorder-service",,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
113,1ed1fc93-39e8-636e-85b8-27620989ed8a,Camden Crisis Sanctuary,"50-52 Hampstead Road,London,NW1 2PY","(51.5262241, -0.13840970000000002)",London,07825165464,https://www.hestia.org/camden-crisis-sanctuary,camden.crisissanctuary@hestia.org,"The Camden Crisis Sanctuary is a safe place for people in mental health crisis and distress to attend for support. We are here to help you when you are unable to cope on your own by:  Supporting you in reducing, managing and coping with your immediate distress, anxiety and stress. Providing you with a short-term support network in your time of need. Speaking to someone who will listen to you and provide you with information and assistance to manage your mental health. Work with you to create your own individual plan to support your mental health needs during your stay at the Crisis Sanctuary and provide you with tools and information for when you leave. The Camden Crisis Sanctuary is a free service open to people aged 18+ years of age who live in Camden or have visited mental health services in the borough.  We are open from 5-11pm, Monday – Sunday, 365 days a year. Please note, our last admission for walk-ins is 10:30pm.  The Sanctuary is a walk-in service, which means you can just turn up with no appointment necessary.  You can attend the Sanctuary in person for face-to-face support at any time between 5-10:30pm. If you don't want to come in for a face-to-face meeting, you can telephone the Sanctuary team for support during opening hours.  You can also phone the Sanctuary before opening hours and leave a message to ask for someone to call you back. It is our aim to get back to messages as soon as possible, but always within 24 hours.",294555,2020165,17:00 – 23:00,17:00 – 23:00,17:00 – 23:00,17:00 – 23:00,17:00 – 23:00,17:00 – 23:00,17:00 – 23:00
114,15eb8738-44fc-4e50-a099-37b59bf6bee8,The Listening Place,"3rd Floor, Hunter Street Health Centre,8 Hunter Street,London,WC1N 1BN","(51.52559625000001, -0.12332675)",London,02039067676,https://listeningplace.org.uk/,contact@listeningplace.org.uk,Face-to-face support for those who feel life is no longer worth living.  The world can feel like a very lonely place if you are feeling that life is no longer worth living: not only is it difficult to share those feelings but it can be hard to get the care and support that will make a difference.  The Listening Place offers a warm and welcoming environment; somewhere that individuals can talk openly about their feelings without being judged or being given advice. The Listening Place is not a ‘drop-in’ centre – we see all our visitors by appointment.,1164739,,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00
115,1ed5f817-93be-6b80-b57c-e784b3780ef2,NAZ,"30 Black's Road,Hammersmith,London,W6 9DT","(51.49208505, -0.22708639999999997)",London,02087411879,https://www.naz.org.uk/health-wellbeing,sanjay@naz.org.uk,"NAZ provides counselling and psychotherapy to those experiencing difficulties with their sexuality, sexual health and relationships. We work with adults and couples experiencing issues of a psychosexual nature. We also specialise in working with people from BAME communities. Our counsellors have a range of languages and cultural backgrounds.  We offer free or low-cost sessions to people impacted and concerned about isolation, anxiety, depression, bereavement, loss of family relationships, coming out, gender identity, internalised homophobia, self-harm, suicide-ideation, childhood sexual abuse, victims of intimate partner violence and victims of homophobic hate crime, multiple rape and forced marriage.  Our confidential counselling service is available Monday – Friday, at our site in Central - West London, on the Phone or Online. We are here to help you! For more information, to book an appointment, please contact Sanjay Kumar, Counselling Services Manager: sanjay@naz.org.uk  The NAZ HIV Care and Support Service is dedicated to enabling people to accept their diagnosis and live life to its fullest. This service is designed to support people living with HIV. Our beneficiaries include South Asians, Muslims, Horn of Africans, Portuguese speakers, Spanish speakers (mainly Latin American), other Africans and Black and dual heritage Caribbeans. We offer one to one peer support, group support, counselling and welfare advocacy across five group: NAZ Latina, NAZ Africa, NAZ South Asia and NAZ Vidas.  Information sourced from website: https://www.naz.org.uk/health-wellbeing",1014056,,09:30 – 17:30,09:30 – 17:30,09:30 – 17:30,09:30 – 17:30,09:30 – 17:30,Closed,Closed
116,1ed30305-93a4-699c-93d2-e7be7613c939,"Kensington, Chelsea and Westminster (KCW) Urgent Care Team (UCT) serving Chelsea & Westminster hospital in Kensington & Chelsea and St Mary’s Hospital in Westminster.","369 Fulham Rd,London,SW10 9NH","(51.48443619999999, -0.18165779999999998)",London,,https://www.cnwl.nhs.uk/services/mental-health-services/child-and-adolescent-mental-health-services/camhs-urgent-care-team,,"The CAMHS urgent care teams work in conjunction with these local hospitals and existing local CAMHS services to provide access for children and young people up to the age of 18 to a dedicated crisis and liaison service when they are experiencing an acute mental health or emotional crisis. Our aim is that young people are seen by a CAMHS clinician at first point of contact no matter what time of day or night.  We provide rapid response, prompt assessment and where appropriate time limited brief interventions by CAMHS urgent care clinicians.",,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
117,e08856f0-b551-4187-b7da-ab9c0b95ef37,NHS Somerset Trust CAMHS Single Point of Access,"Foundation House,Wellsprings Road,Taunton,TA2 7PQ","(51.0318589, -3.1023295999999996)",Taunton,03001245012,https://www.somersetft.nhs.uk/camhs/somerset-camhs-home-page/camhs-single-point-of-access,camhsspa@somersetft.nhs.uk,"The Child and Adolescent Mental Health Service in Somerset welcome self- referrals for any young person aged 16 or 17 years old, who may have concerns about their mental health.  The Single Point of Access team will discuss the referral with the young person and agree on the best way forward and ensure the young person receives the appropriate level of support.  Young people can self-refer by either completing the self-referral form or contacting the team on 03001245012. (Please note that the self-referral can only be completed by the young person).",,,09:00 – 16:30,09:00 – 16:30,09:00 – 16:30,09:00 – 16:30,09:00 – 16:30,Closed,Closed
118,1ed59daa-c175-6d20-b6e4-e3fe67375a78,RUN-UP,"2nd Floor, Ilford Chambers,11 Chapel Road,Ilford,IG1 2DR","(51.557551200000006, 0.06982485)",Ilford,02089252435,https://www.oneplaceeast.org/,info@oneplaceeast.org,"RUN-UP is an Independent project that is run by people with lived experience of mental health illness, for service users & their carers within North East London.  The project represents a collective campaigning voice for better mental health services. We challenge stigma & discrimination and actively promote mental health awareness and well-being.  Services include: - Peer Dialogue Crisis Groups - Service User Network Meetings - WhatsApp Support Group - Peer Dialogical Training - Wellbeing Workshops",1065770,3115971,09:30 – 16:00,09:30 – 16:00,09:30 – 16:00,09:30 – 16:00,Closed,Closed,Closed
119,359e427f-a88d-43c2-b87f-c356dc069322,The Listening Place,"3 Meade Mews,Pimlico,London,SW1P 4EG","(51.48997759999999, -0.13105685)",London,02039067676,https://listeningplace.org.uk/,contact@listeningplace.org.uk,Face-to-face support for those who feel life is no longer worth living.  The world can feel like a very lonely place if you are feeling that life is no longer worth living: not only is it difficult to share those feelings but it can be hard to get the care and support that will make a difference.  The Listening Place offers a warm and welcoming environment; somewhere that individuals can talk openly about their feelings without being judged or being given advice. The Listening Place is not a ‘drop-in’ centre – we see all our visitors by appointment.,1164739,,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00,09:00 – 21:00
120,771794ed-e91a-4741-b3a6-78123e8884ff,Mindline - Mind in Somerset,"Taunton,Somerset,TA1 1NS","(51.0199552, -3.1045144000000002)",Taunton,01823276892,https://www.youngsomerset.org.uk/mindline-247-helpline?gclid=Cj0KCQjw06OTBhC_ARIsAAU1yOV712GH3yM4rxHCLsduEJDb-gG7mxBBR1Fxpldg9uw6HTGVF417mx4aAopiEALw_wcB,,"Young Somerset are also part of Somerset Mindline - Open 24 hours a day, seven-days a week, Mindline is open to people of all ages who need urgent mental health support. The helpline is the first port of call for mental health help – it is operated by people in your local area who will know how best to support you. Call: 01823 276892  Registered in England 5148414. Charity No. 1109626.",1109626,5148414,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
121,41798a0b-7c17-4160-8649-c55606db08d2,Mind in Somerset,"Sussex Lodge,44 Station Rd,Taunton,Somerset,TA1 1NS","(51.020197550000006, -3.1048992999999996)",Taunton,01823334906,https://www.mindinsomerset.org.uk/,info@mindinsomerset.org.uk,Mind in Somerset is here to support you with your mental health.  24 hour support and information line for Somerset: 01823 276 892.  Registered in England 5148414. Charity No. 1109626.  Information taken from website.,,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
122,28c5f110-122c-4f29-a0be-356e889560e4,Taunton Wellbeing Hub - Mind in Somerset,"Sussex Lodge, 44 Station Road,Taunton,TA1 1NS","(51.020197550000006, -3.1048992999999996)",Taunton,01823334906,https://www.mindinsomerset.org.uk/our-services/adult-one-to-one-support/somerset-mental-wellbeing-service/,info@mindinsomerset.org.uk,"We work with local partners to support individuals to improve and maintain their mental wellbeing through access to community resources and opportunities. Wellbeing Navigators will work with you to identify, create and implement your own wellness recovery plan.   To enquire about the service please fill out the referral form here or ring Mindline on 01823 276892. Wellbeing Navigators are available across Somerset.",1109626,514841,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
123,1ecf3bc7-b845-62a0-90d3-dd852b7e79e1,Ultimate Counselling,"90 Longbridge Road,Barking,IG11 8SF","(51.541458899999995, 0.08472244999999999)",Barking,02085941514,https://ucts.org.uk/,admin@ucts.org.uk,"UC offers culturally sensitive mental health and community outreach support to people from racialised communities (Black, Asian and Other ethnic minority communities) living in London and surrounding areas.   We also deliver support with suicide prevention and self-harm plus specialist support for asylum seekers, refugees and immigrants.",,09176137,09:30 – 14:30,09:30 – 14:30,09:30 – 14:30,09:30 – 14:30,09:30 – 14:30,Closed,Closed
124,1ed123f7-104b-63fa-83af-5912d1cecb7b,The Burnt Chef Support Service,,"(None, None)",,08009154610,https://www.theburntchefproject.com/burntchefsupportservice,helpline@thedrinkstrust.org.uk,"A free text based service available 24/7 to anyone involved in hospitality who wishes to talk about their mental health. The service is provided by Mental Health Innovations who operate the very successful SHOUT service.   Why might someone use The Burnt Chef Support Service?  There are many reasons why people may get in touch with The Burnt Chef Support Service, and our our Volunteers will provide 24/7 support and guidance, no matter what the issue.  It supports people experiencing any type of personal mental health concern. It might be that texters feel anxious or stressed, isolated, lonely or grieving. They may be experiencing eating or body issues or substance misuse. Perhaps they have experienced bullying, depression or sadness, or have relationship worries, or self-harm and suicidal thoughts. Sexual, physical or emotional abuse or concerns about sexual identity may also be prompts for texting in.  Our trained volunteers provide texters with empathetic support and techniques to handle future problems, as well as directing them towards longer-term support and/or therapy for their particular concerns. It’s not a one way process: you won’t be told what to do.  The service is a volunteer-driven, de-escalation service. We may not be able to provide you with the kind of service you might need, if you are looking for continuous regular support.  How do I use the service? To use this free and confidential service just text: BURNTCHEF to 85258 (UK) - Anytime day or night and a volunteer will aim to respond within 5 minutes. OR call via freephone 0800 915 4610 or by email helpline@thedrinkstrust.org.uk. All calls and emails answered by counsellors and clinically trained psychotherapists.  Information updated from website: https://www.theburntchefproject.com/helpandsupport",,12472396,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
125,1ed1fd45-5123-6a58-9d60-41ef6c0f44ec,Live Well Kent & Medway,,"(None, None)",,08003890226,https://livewellkent.org.uk/,livewellkent@shaw-trust.org.uk,"Live Well Kent and Medway provides free mental health support for people aged 17+. Whatever it is, we’re here to help you.  -Improve your mental health, physical health and general wellbeing -Gain confidence and meet new people -Access free therapy and counselling services -Find work, volunteering and education opportunities -Access support for drug or alcohol dependency -Join activities and support groups run by people with similar experiences.   You can refer yourself, refer someone else or ask somebody to refer you to us for help. You can then choose to have support in person, online or over the phone. Our team will take time to understand your situation and help you access the right local support for you. They won’t judge you and are committed to your privacy.",287785,1744121,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
126,1ed329e6-2044-60d0-b0e1-f57b166f9b9f,We are Hummingbird,,"(None, None)",,,https://www.wearehummingbird.com/,info@wearehummingbird.com,"We are Hummingbird is a non-profit Mental Health awareness organisation. We are a community of music lovers who have united to spread awareness of mental health by using music as a platform to encourage people to open up and engage in conversation.  We are Hummingbird is a community who talk, share and find support around mental health under the umbrella of music, we are united by a love of music and a commitment to look after each other.",,12550589,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
127,1ed32aae-749b-6750-8b72-c16890978fd3,Supporting Wellbeing and Nurturing strength CIC,,"(None, None)",,07805793423,https://www.swanscic.org/,swans-cic@outlook.com,"We are a community interest company formed by three well-qualified practitioners who are counsellors and trainers experienced in working with adults and children in a variety of ways  One to one counselling offers individuals the opportunity to work through issues and problems that are affecting their daily lives, in a safe, confidential environment, supported by qualified and experienced counsellors.  Couples counselling provides a safe, confidential space for people to discuss and process issues and problems that are affecting them jointly. Our qualified and experienced counsellors support and facilitate the process in a safe and confidential setting. Please note this is not Marriage Guidance.  We are organisational members of BACP and observe and abide by their ethical framework for counselling professionals.",,10250839,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
128,1ed4580d-cd59-601c-a099-73b30ea60c6c,CYP Haven Virtual Line,,"(None, None)",,07976411025,https://www.cyphaven.net/,alison.brown@surreycc.gov.uk,"The CYP Haven Virtual Line offers an alternative to our face-to-face drop-ins, for children and young people aged 10-18 where you can talk about worries and mental health confidentially, with friendly and supportive staff.   They can help you through talking about what the issue is and find ways to ensure you get the right information.   They may be able to help you access the right service. It may be that all you need is a listening ear to relieve some of your anxieties and get advice on coping mechanisms. The staff are there to listen and to try to find ways to make your situation better.",,Service run by Surrey County Council,15:30 – 19:30,15:30 – 19:30,15:30 – 19:30,15:30 – 19:30,15:30 – 19:30,Closed,13:00 – 16:00
129,1ed5c4ce-cb58-6d42-a387-c73fe87bc069,Violet Project,,"(None, None)",,,https://violetproject.co.uk/,info@violetproject.co.uk,"We support communities around self-harm and suicide.   We offer support groups around matters such as self-harm and suicide loss for Midlands and an online UK national suicide bereavement group. We also host wellbeing sessions within the Midlands for factors such as stress, anger, sleep, isolation etc.",,14201748,Closed,09:00 – 20:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,10:00 – 14:00,Closed
130,1f5323f0-dc55-4284-9648-c7ca888c6951,Parental Minds CIC,,"(None, None)",,07788445223,https://www.parentalminds.org.uk/,parentplus@parentalminds.org.uk,"The Parent+ Support Hub is for caregivers who support family, friends or colleagues with mental health issues.  We offer Emotional support for parents/carer givers with: Information on mental health issues Educational needs Financial needs Resources Sharing insights on relevant services",,12671293,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,Closed
131,394c01d1-e3fe-4bda-921d-2bc73a9bae38,Help for Heroes,,"(None, None)",,03003039888,https://www.helpforheroes.org.uk/,getsupport@helpforheroes.org.uk,"Help for Heroes believes those who serve our country deserve support when they’re wounded.  Every day, men and women have to leave their career in the Armed Forces as a result of physical or psychological wounds; their lives changed forever.  The Charity helps them, and those still serving, to recover and get on with their lives by providing physical, psychological, financial and welfare support for as long as they need it. It also supports their families, because they too can be affected by their loved one’s wounds.  Information sourced from https://www.helpforheroes.org.uk/about-us/contact-us/",1120920,06363256,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
132,438cf59b-59bd-4d53-8fcd-28db0fb1d285,PAPYRUS - HOPELINE UK,,"(None, None)",,01925572444,https://www.papyrus-uk.org/papyrus-hopelineuk/,pat@papyrus-uk.org,HOPELINEUK advisers want to work with you to understand why thoughts of suicide might be present. They also want to provide you with a safe space to talk through anything happening in your life that could be impacting on your or anyone else’s ability to stay safe.  The service is for:  Children and young people under the age of 35 who are experiencing thoughts of suicide.  For anyone concerned that a young person could be thinking about suicide.,1070896,,09:00 – 23:59,09:00 – 23:59,09:00 – 23:59,09:00 – 23:59,09:00 – 23:59,09:00 – 23:59,09:00 – 23:59
133,4f7e3fc4-169a-4da6-b451-d9716d889a44,It's Worth Talking About,,"(None, None)",,07706024336,https://www.itsworthtalkingabout.org/,info@itsworthtalkingabout.org,It's Worth Talking About runs weekly peer support groups for both men and women in the Bradford area of West Yorkshire with more groups coming across the UK soon.  We also run a weekly mixed online support session on a Sunday.,,,19:00 – 21:00,19:00 – 21:00,19:00 – 21:00,19:00 – 21:00,Closed,Closed,Closed
134,80a9b78e-1e2d-4fc2-8cd5-dfecea857897,Safer Lives,,"(None, None)",,08000435987,https://www.saferlives.com/,info@saferlives.com,"Anyone experiencing suicidal thoughts after arrest for a sexual offence.  Safer Lives was established in 2014 by West Yorkshire Probation Officers who are experienced and specialist in working with harmful sexual behaviours.  Our core service is the Safer Lives Programme that supports people during Police investigation.  Our aims are:   > To assist our clients to achieve and maintain safe sexual behaviours   > To promote positive emotional well-being for our clients and safeguard them from suicide and stigma   > To support safety for children, and resilience in family members and family networks. For our crisis provision we aim to get back to people in 24 hours to then signpost on to statutory mental health agencies.",,11488488,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
135,8ba6ee4d-c22b-4344-9660-8166df1992cb,LifeSIGNS,,"(None, None)",,,https://www.lifesigns.org.uk/,hello@lifesigns.org.uk,"We provide fantastic information about self-injury and while we never tell anyone to ‘stop’, we do support people as and when they choose to make changes in their lives.  Charity number:  LifeSIGNS is the user-led small charity creating understanding about self-injury. Founded in 2002, it’s our continuing mission to guide people who hurt themselves towards new ways of coping, when they’re ready for the journey.",,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
136,a0f7ee6f-663d-4c20-83b2-48bbcb6ad937,MindMate,,"(None, None)",,,https://www.mindmate.org.uk/,,"MindMate is here to help young people in Leeds find help with their mental health and wellbeing, by providing a website of services available to support young people.  The website covers issues such as suicide, drugs and alcohol, anxiety, stress, worry, depression and sadness, and many other issues facing young people. Visit the website to see how we can help.",,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
137,b719c72c-e5f1-42d9-aac3-012beb12f54f,meddwl.org,,"(None, None)",,,https://meddwl.org/,gwefanmeddwl@gmail.com,"We all have mental health. ‘Meddwl’ is the Welsh word for both ‘mind’ and ‘thought’ and meddwl.org is a website providing a space to share and learn about different mental health conditions and to find support and information on where to obtain further assistance – all through the medium of Welsh. We provide information in Welsh but our service can be accessed anywhere.  Mae gan bawb iechyd meddwl. Mae’r wefan hon yn lle i gael cefnogaeth, gwybodaeth a phrofiadau iechyd meddwl – i gyd drwy gyfrwng y Gymraeg.",1192527,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
